way_id,start,end
37995740,13.369426_52.529122,13.369205_52.529444
37995740,10.896463_50.830753,10.896358_50.830906
37995740,10.896358_50.830906,10.895601_50.832009
37995740,8.423396_49.132537,8.423291_49.132690
37995740,8.423291_49.132690,8.421998_49.134574
37995742,12.863326_53.940974,12.862520_53.940684
37995742,12.862520_53.940684,12.823447_53.926657
37995742,12.823447_53.926657,12.726581_53.885754
37995742,12.726581_53.885754,12.595650_53.816871
37995742,12.595650_53.816871,12.418099_53.696374
37995742,12.418099_53.696374,12.324034_53.605260
37995742,14.147452_51.246849,14.147606_51.246596
37995742,14.147606_51.246596,14.146043_51.245647
37995742,14.146043_51.245647,14.144009_51.244545
37995743,13.369393_52.528855,13.369430_52.528818
37995743,13.369430_52.528818,13.369473_52.528774
37995743,13.369473_52.528774,13.369482_52.528765
38211707,13.380307_52.516521,13.380601_52.516533
38211708,13.392599_52.517002,13.392593_52.517044
38211708,13.392593_52.517044,13.392584_52.517118
38211708,13.392584_52.517118,13.392574_52.517170
38211708,13.392574_52.517170,13.392561_52.517235
38211708,13.392561_52.517235,13.392547_52.517320
38211708,13.392547_52.517320,13.392536_52.517380
38345682,13.377609_52.516265,13.377495_52.516258
38345682,13.377495_52.516258,13.377403_52.516253
38345682,13.377403_52.516253,13.377210_52.516244
38345709,13.377798_52.516275,13.377752_52.516273
38345709,13.377752_52.516273,13.377609_52.516265
38358261,13.376726_52.516156,13.376794_52.516160
38358261,13.376794_52.516160,13.376916_52.516169
38711947,13.388404_52.519842,13.388464_52.519844
38711947,13.388464_52.519844,13.388486_52.519845
38711947,13.388486_52.519845,13.388530_52.519847
38711947,13.388530_52.519847,13.388598_52.519859
38711947,13.388598_52.519859,13.388605_52.519861
38711947,13.388605_52.519861,13.388632_52.519869
38711947,13.388632_52.519869,13.390265_52.519959
38912785,12.013119_51.900481,12.013521_51.899694
38912785,12.013521_51.899694,12.013845_51.898873
38912785,12.013845_51.898873,12.013922_51.898908
38912785,12.012935_51.901181,12.012826_51.901132
38912785,12.012826_51.901132,12.013119_51.900481
38912785,14.747669_53.134270,14.748115_53.133283
38912785,14.748115_53.133283,14.748598_53.132210
39350082,13.378680_52.528258,13.378805_52.528266
39350082,13.378805_52.528266,13.378823_52.528268
39350082,13.378823_52.528268,13.379119_52.528286
39350082,13.379119_52.528286,13.379140_52.528288
39350082,13.379140_52.528288,13.379250_52.528295
39350082,13.379250_52.528295,13.379347_52.528301
39350082,13.379347_52.528301,13.379457_52.528308
39350083,14.249167_49.658225,14.249827_49.658427
39350083,13.369232_52.526275,13.369891_52.526478
39350083,12.489296_55.394326,12.489956_55.394528
39487910,12.208084_51.571280,12.208182_51.571161
39487910,14.521664_53.481082,14.521811_53.480905
39487910,14.521811_53.480905,14.522094_53.480561
39487919,14.060208_49.609154,14.060752_49.606870
39487919,14.060752_49.606870,14.137383_49.625111
39487919,14.137383_49.625111,14.178758_49.637506
39487919,13.365814_52.525265,13.366060_52.525329
39487919,13.366060_52.525329,13.366097_52.525338
39487919,13.366097_52.525338,13.366138_52.525347
39487919,13.366138_52.525347,13.366249_52.525380
39487919,13.366249_52.525380,13.366269_52.525386
39487919,13.366269_52.525386,13.366397_52.525424
39487919,12.554342_55.410962,12.553699_55.413247
39487919,12.553699_55.413247,12.554036_55.413341
39487919,12.612723_55.429203,12.612969_55.429267
39487919,12.612969_55.429267,12.613564_55.426974
39487921,12.831355_53.927008,12.778157_53.906731
39487921,12.778157_53.906731,12.726366_53.882367
39487921,13.899859_51.123742,13.899634_51.123656
39487921,13.899634_51.123656,13.899186_51.124832
39487921,14.003470_51.169176,14.004010_51.168029
39487921,14.004010_51.168029,14.003623_51.167847
40432525,13.376300_52.529552,13.376297_52.529569
40432525,13.376297_52.529569,13.376260_52.529790
40444374,13.369003_52.517102,13.369086_52.517156
40444374,13.369086_52.517156,13.369137_52.517196
40444454,13.370727_52.516365,13.371361_52.516404
40444500,13.373991_52.517113,13.374007_52.517350
42091232,14.437437_53.597485,14.375105_53.659084
42091232,14.375105_53.659084,14.305978_53.713042
42091232,12.460772_51.349023,12.460092_51.348152
42091232,12.460092_51.348152,12.449579_51.357222
42091232,12.338962_51.454464,12.328706_51.463650
42091232,12.328706_51.463650,12.328697_51.463658
42091232,12.328697_51.463658,12.329468_51.464438
42102542,14.860743_52.803716,14.861073_52.803781
42102542,14.861073_52.803781,14.862836_52.794805
42102542,14.862836_52.794805,14.864488_52.785818
42103020,16.371977_52.819923,16.373096_52.820034
42103020,16.373096_52.820034,16.371572_52.835379
42103020,16.371572_52.835379,16.370539_52.844746
42103020,16.370539_52.844746,16.370523_52.844851
42103020,16.370523_52.844851,16.370516_52.844957
42103020,16.370516_52.844957,16.370506_52.844956
42103020,13.387799_52.523401,13.387770_52.523670
42103020,13.387770_52.523670,13.387766_52.523711
42103020,13.387766_52.523711,13.387748_52.523877
42103020,10.405053_52.202114,10.405024_52.202382
42103020,10.405024_52.202382,10.404957_52.203007
42103021,14.886257_52.590747,14.886250_52.590895
42103021,11.889239_52.457006,11.889233_52.457154
42103705,11.901364_56.780447,11.901097_56.780355
42103705,12.879009_53.944215,12.878742_53.944123
42103705,13.856653_51.107983,13.856386_51.107891
42103705,14.834298_48.271751,14.834031_48.271659
42103706,14.237565_49.654685,14.237815_49.654760
42103706,13.367703_52.525807,13.367952_52.525882
42103706,12.497841_55.396928,12.498090_55.397004
42103707,12.118956_51.694764,12.132499_51.674415
42103707,12.132499_51.674415,12.146668_51.654552
42103707,14.587588_53.395916,14.588886_53.396842
42103707,14.616450_53.356849,14.616507_53.356763
42103707,14.616507_53.356763,14.615176_53.355877
42104389,13.921179_51.131422,13.920776_51.132445
42104389,13.825392_51.098974,13.825701_51.098004
42104389,12.788045_53.907539,12.787532_53.908756
42104389,12.787532_53.908756,12.855092_53.937270
42104389,12.855092_53.937270,12.929015_53.960297
42104389,12.929015_53.960297,12.932474_53.961361
42493900,13.373121_52.529770,13.372828_52.530072
42493900,13.372828_52.530072,13.372754_52.530147
42493900,13.372754_52.530147,13.372470_52.530440
42493900,13.372470_52.530440,13.372461_52.530448
42493903,13.372985_52.530637,13.373269_52.530349
42493907,13.373366_52.530253,13.373647_52.529962
42493909,13.372828_52.530072,13.373302_52.530248
42493910,13.373416_52.530285,13.373858_52.530446
42821876,11.879806_52.688843,11.869274_52.598127
42821876,11.869274_52.598127,11.870111_52.453239
42821876,11.870111_52.453239,11.877840_52.352650
42821876,11.877840_52.352650,11.895189_52.229348
42821876,11.895189_52.229348,11.916441_52.143305
42821876,14.859788_52.342853,14.859766_52.342666
42821876,14.859766_52.342666,14.858628_52.342798
42821876,14.852807_52.729527,14.854417_52.729759
42821876,14.854417_52.729759,14.854727_52.727614
42821881,14.717459_51.860309,14.718778_51.859667
42821881,14.718778_51.859667,14.726159_51.874834
42821881,14.726159_51.874834,14.771582_51.972314
42821881,14.771582_51.972314,14.850484_52.218790
42821881,14.850484_52.218790,14.871119_52.441707
42821881,14.871119_52.441707,14.872494_52.552361
42821881,14.872494_52.552361,14.864382_52.699975
42821881,14.864382_52.699975,14.823731_52.918034
42821881,14.823731_52.918034,14.752097_53.114301
42821881,14.752097_53.114301,14.696802_53.225273
42821881,14.696802_53.225273,14.650917_53.306422
42821881,14.650917_53.306422,14.612527_53.364210
42821881,14.612527_53.364210,14.575646_53.417331
42821881,14.575646_53.417331,14.530843_53.473628
42821881,14.530843_53.473628,14.499934_53.510178
42821881,14.499934_53.510178,14.431373_53.585946
42821881,14.431373_53.585946,14.362887_53.647706
42821881,14.362887_53.647706,14.321437_53.683517
42821881,14.321437_53.683517,14.249588_53.739389
42821881,14.249588_53.739389,14.133617_53.817287
42821881,11.872243_52.464564,11.870895_52.464517
42821881,11.870895_52.464517,11.870643_52.471858
43019555,13.378129_52.528919,13.378427_52.528935
43025033,13.378187_52.525044,13.378379_52.524873
43025033,13.378379_52.524873,13.378536_52.524880
43026875,13.375213_52.527311,13.375188_52.527254
43026875,13.375188_52.527254,13.374895_52.527147
43026875,13.374895_52.527147,13.374828_52.527101
43026875,13.374828_52.527101,13.374803_52.527059
43026875,13.374803_52.527059,13.374714_52.526638
43026875,13.374714_52.526638,13.374701_52.526574
43027203,13.377821_52.523242,13.377665_52.523212
43027203,13.377665_52.523212,13.377530_52.523166
43027203,13.377530_52.523166,13.377459_52.523119
43030932,13.377455_52.527283,13.377062_52.527125
43030932,13.377062_52.527125,13.376655_52.526956
43051183,13.380276_52.514906,13.380242_52.514978
43051183,13.380242_52.514978,13.380233_52.515000
43051183,13.380233_52.515000,13.380222_52.515131
43051201,13.380276_52.516679,13.380393_52.516686
43051202,13.380397_52.516241,13.380521_52.516249
43053691,13.378031_52.528739,13.378056_52.528575
43053691,13.378056_52.528575,13.378061_52.528547
43053691,13.378061_52.528547,13.378072_52.528477
43067256,13.377018_52.529868,13.376996_52.529860
43067256,13.376996_52.529860,13.376912_52.529832
43185669,13.387224_52.521163,13.387953_52.520860
43185669,13.387953_52.520860,13.388074_52.520813
43185669,13.388074_52.520813,13.388203_52.520792
43185669,13.388203_52.520792,13.388274_52.520796
43185669,13.388274_52.520796,13.388268_52.520832
43185680,13.388268_52.520832,13.388256_52.520896
43185698,13.387942_52.520921,13.387935_52.520984
43185699,13.387399_52.521257,13.387308_52.521202
43185718,13.387695_52.519851,13.387775_52.519851
43185718,13.387775_52.519851,13.387861_52.519851
43185718,13.387861_52.519851,13.388265_52.519853
43185718,13.388265_52.519853,13.388340_52.519853
43185718,13.388340_52.519853,13.388342_52.519868
43185719,13.387585_52.519859,13.387695_52.519851
43185731,13.388554_52.519575,13.388547_52.519642
43186240,13.385430_52.519721,13.385421_52.519795
43233756,13.664537_51.040776,13.664279_51.042136
43233756,13.557354_51.026237,13.557400_51.025843
43233756,13.105114_53.988155,13.105202_53.988172
43233756,13.105202_53.988172,13.197012_54.005571
43233756,13.197012_54.005571,13.289924_54.011476
43363675,13.392419_52.513604,13.392278_52.513597
43523624,13.374540_52.525006,13.375238_52.525299
43523624,13.375238_52.525299,13.375847_52.525554
43595022,13.375403_52.524468,13.375429_52.524450
43595022,13.375429_52.524450,13.375473_52.524418
43595022,13.375473_52.524418,13.375677_52.524247
43595022,13.375677_52.524247,13.375751_52.524185
43595022,13.375751_52.524185,13.375781_52.524156
43595022,13.375781_52.524156,13.376312_52.523646
43595022,13.376312_52.523646,13.376613_52.523347
43595022,13.376613_52.523347,13.377016_52.522948
43909981,13.378375_52.523254,13.377673_52.523135
43909981,13.377673_52.523135,13.377209_52.522749
43909981,13.377209_52.522749,13.377170_52.522717
44427656,14.127388_51.228702,14.127533_51.228788
44427656,14.127533_51.228788,14.126945_51.229792
44427656,13.875377_51.112737,13.875741_51.111726
44427656,12.609819_53.816556,12.621369_53.823329
44427656,12.621369_53.823329,12.659306_53.844687
44427656,12.659306_53.844687,12.712193_53.871723
44427656,12.712193_53.871723,12.746379_53.887561
44427656,12.746379_53.887561,12.781031_53.903141
44427656,12.781031_53.903141,12.827793_53.922003
44427656,12.827793_53.922003,12.850363_53.930382
44427656,12.850363_53.930382,12.874771_53.939333
44427656,12.874771_53.939333,12.916166_53.953096
44427656,12.916166_53.953096,12.961916_53.966925
44427656,12.961916_53.966925,12.988250_53.973859
44427656,12.988250_53.973859,13.010836_53.979804
44427656,13.010836_53.979804,13.048281_53.988440
44427656,13.048281_53.988440,13.065048_53.991950
44427656,13.065048_53.991950,13.066994_53.992352
44427657,14.071444_53.847127,14.071229_53.846722
44427657,14.080062_53.841996,14.080280_53.842399
44427657,12.665052_51.197210,12.660569_51.199589
44427657,12.660569_51.199589,12.656121_51.201988
47423540,13.381134_52.513142,13.381034_52.513212
47423540,13.381034_52.513212,13.380933_52.513212
47423540,13.380933_52.513212,13.380865_52.513196
47423540,13.380865_52.513196,13.380718_52.513161
47423540,13.380718_52.513161,13.380998_52.512677
47423540,13.380998_52.512677,13.381027_52.512684
47423540,13.381027_52.512684,13.381152_52.512715
47423540,13.381152_52.512715,13.380865_52.513196
47423541,13.381073_52.512340,13.381417_52.512305
47423541,13.381417_52.512305,13.381720_52.512313
47423541,13.381720_52.512313,13.381751_52.512314
47423541,13.381751_52.512314,13.382187_52.512395
47423541,13.382187_52.512395,13.382100_52.512562
47423541,13.382100_52.512562,13.381818_52.512511
47423541,13.381818_52.512511,13.381766_52.512512
47423541,13.381766_52.512512,13.381666_52.512515
47423542,13.380972_52.513384,13.381004_52.513359
47423542,13.381004_52.513359,13.381322_52.513180
47423542,13.381322_52.513180,13.381347_52.513130
47423542,13.381347_52.513130,13.381428_52.512968
47423542,13.381428_52.512968,13.381556_52.512709
47423542,13.381556_52.512709,13.381552_52.512678
47423542,13.381552_52.512678,13.381535_52.512550
47423542,13.381535_52.512550,13.381366_52.512394
47423542,13.381366_52.512394,13.381118_52.512346
47423542,13.381118_52.512346,13.381073_52.512340
47423542,13.381073_52.512340,13.380906_52.512319
47423544,13.381027_52.512684,13.381152_52.512432
47423545,13.381751_52.512314,13.381742_52.512336
47423545,13.381742_52.512336,13.381666_52.512515
47423545,13.381666_52.512515,13.381631_52.512638
47423545,13.381631_52.512638,13.381626_52.512659
47423545,13.381626_52.512659,13.381552_52.512678
47935842,13.384592_52.515062,13.384685_52.514767
48840452,13.373013_52.520677,13.372708_52.520676
48840452,13.372708_52.520676,13.372466_52.520675
48840561,13.373735_52.519642,13.373209_52.519641
48840561,13.373209_52.519641,13.373147_52.519641
48840561,13.373147_52.519641,13.372908_52.519643
48840562,13.372595_52.519680,13.373147_52.519679
48840562,13.373147_52.519679,13.373513_52.519680
48840562,13.373513_52.519680,13.373678_52.519680
48840562,13.373678_52.519680,13.373999_52.519681
48840562,13.373999_52.519681,13.374001_52.519644
48840562,13.374001_52.519644,13.376155_52.519641
48840563,13.373013_52.520677,13.373243_52.520677
48859715,16.375852_52.422583,16.375889_52.423841
48859715,16.375889_52.423841,16.376339_52.439045
48859715,16.376339_52.439045,16.376194_52.434839
48859715,13.377199_52.512471,13.377201_52.512554
48859715,13.377201_52.512554,13.377202_52.512588
48859715,13.377202_52.512588,13.377203_52.512613
48859715,13.377203_52.512613,13.377209_52.512815
48859715,13.377209_52.512815,13.377210_52.512862
48859715,13.377210_52.512862,13.377212_52.512956
48859715,13.377212_52.512956,13.377213_52.513030
48859715,10.378768_52.590730,10.378220_52.590745
48859715,10.378220_52.590745,10.378233_52.591220
48859715,10.378233_52.591220,10.378652_52.596790
48859715,10.378652_52.596790,10.378545_52.602359
48859715,10.378545_52.602359,10.378548_52.602442
48859715,10.378548_52.602442,10.379076_52.602426
48859716,14.775318_53.038815,14.775183_53.039177
48859716,14.775183_53.039177,14.774181_53.038802
48859716,14.862866_52.647525,14.863786_52.647607
48859716,11.965245_51.988343,11.952529_52.022359
48859716,11.952529_52.022359,11.917196_52.132722
48859716,11.917196_52.132722,11.897577_52.227733
48859716,11.897577_52.227733,11.883917_52.302445
48859716,11.883917_52.302445,11.874194_52.396842
48859716,11.874194_52.396842,11.869828_52.476210
48859716,11.869828_52.476210,11.870191_52.595089
48859716,11.870191_52.595089,11.877887_52.669721
48859717,11.888675_52.278093,11.904691_52.177307
48859717,14.714700_53.177348,14.714958_53.177476
48859717,14.714958_53.177476,14.717969_53.171383
48859717,14.717969_53.171383,14.719367_53.168831
48859717,14.719367_53.168831,14.720230_53.166807
48859717,14.720230_53.166807,14.726604_53.153906
48859717,14.726604_53.153906,14.760572_53.079256
48859717,14.760572_53.079256,14.790603_52.996960
48859717,14.790603_52.996960,14.822644_52.897207
48859717,14.822644_52.897207,14.860990_52.720999
48859717,14.860990_52.720999,14.870824_52.582695
48859717,14.870824_52.582695,14.875710_52.419109
48859717,14.875710_52.419109,14.844554_52.208088
48859717,14.844554_52.208088,14.819336_52.110852
48859717,14.819336_52.110852,14.813752_52.091444
48859719,14.637986_53.320760,14.638157_53.320868
48859719,12.878302_51.107698,12.877841_51.106367
48859719,12.877841_51.106367,12.852431_51.115184
48859719,12.852431_51.115184,12.751476_51.154269
