from_id,to_id,way_id,highway_type,way_name,length
13.2385_52.5372,13.2391_52.5371,947110020,service,,0.000608
13.2391_52.5371,13.2391_52.5371,947110020,service,,0.000000
13.2391_52.5371,13.2392_52.5372,947110020,service,,0.000141
13.2372_52.5299,13.2371_52.5299,956455107,service,,0.000100
13.2371_52.5299,13.2371_52.5299,956455107,service,,0.000000
13.2371_52.5299,13.237_52.5299,956455107,service,,0.000100
13.237_52.5299,13.2369_52.5299,956455107,service,,0.000100
13.2369_52.5299,13.2368_52.5298,956455107,service,,0.000141
13.2371_52.5304,13.2371_52.5303,956455108,service,,0.000100
13.2371_52.5303,13.2371_52.5303,956455108,service,,0.000000
13.2371_52.5303,13.2372_52.5303,956455108,service,,0.000100
13.2372_52.5303,13.2372_52.5303,956455108,service,,0.000000
13.2372_52.5303,13.2373_52.5303,956455108,service,,0.000100
13.2189_52.5318,13.2187_52.5319,958104025,service,,0.000224
13.2187_52.5319,13.2187_52.532,958104025,service,,0.000100
13.2187_52.532,13.2188_52.5323,958104025,service,,0.000316
13.2188_52.5323,13.2188_52.5323,958104025,service,,0.000000
13.2188_52.5323,13.2189_52.5323,958104025,service,,0.000100
13.2189_52.5323,13.2203_52.5322,958104025,service,,0.001404
13.2203_52.5322,13.2204_52.5322,958104025,service,,0.000100
13.2204_52.5322,13.2205_52.5321,958104025,service,,0.000141
13.2205_52.5321,13.2204_52.5317,958104025,service,,0.000412
13.2204_52.5317,13.2203_52.5316,958104025,service,,0.000141
13.2211_52.54,13.2212_52.5402,967464352,service,,0.000224
13.2212_52.5402,13.2212_52.5403,967464352,service,,0.000100
13.2212_52.5403,13.2212_52.5405,967464352,service,,0.000200
13.2212_52.5405,13.2212_52.5405,1210497633,service,,0.000000
13.2472_52.5401,13.2461_52.54,967719305,service,,0.001105
13.2461_52.54,13.246_52.5403,967719305,service,,0.000316
13.246_52.5403,13.2471_52.5404,967719305,service,,0.001105
13.246_52.5403,13.247_52.5404,1211743977,service,,0.001005
13.2471_52.5404,13.2472_52.5401,967719305,service,,0.000316
13.2352_52.5387,13.2352_52.5387,967761492,service,,0.000000
13.2352_52.5387,13.2353_52.5385,967761492,service,,0.000224
13.2353_52.5385,13.2353_52.5385,967761492,service,,0.000000
13.2353_52.5385,13.2354_52.5385,967761492,service,,0.000100
13.2354_52.5385,13.2354_52.5385,967761492,service,,0.000000
13.2354_52.5385,13.2355_52.5385,967761492,service,,0.000100
13.2355_52.5385,13.2358_52.5385,967761492,service,,0.000300
13.2358_52.5385,13.2361_52.5386,967761492,service,,0.000316
13.2361_52.5386,13.2361_52.5386,967761492,service,,0.000000
13.2361_52.5386,13.2362_52.5388,967761492,service,,0.000224
13.2362_52.5388,13.2362_52.5388,967761492,service,,0.000000
13.2362_52.5388,13.2362_52.5389,967761492,service,,0.000100
13.2405_52.5418,13.2395_52.5415,967927995,service,,0.001044
13.2395_52.5415,13.2394_52.5415,967927995,service,,0.000100
13.2394_52.5415,13.2394_52.5415,967927995,service,,0.000000
13.2394_52.5415,13.2393_52.5416,967927995,service,,0.000141
13.2414_52.5441,13.2414_52.5441,968369721,service,,0.000000
13.2414_52.5441,13.2412_52.5441,968369721,service,,0.000200
13.2412_52.5441,13.2413_52.5438,968369721,service,,0.000316
13.2449_52.5363,13.245_52.5363,971869656,service,Großer Spreering,0.000100
13.245_52.5363,13.2451_52.5364,971869656,service,Großer Spreering,0.000141
13.245_52.5363,13.2449_52.5364,1222264077,service,,0.000141
13.2451_52.5364,13.2452_52.5364,971869656,service,Großer Spreering,0.000100
13.2308_52.5301,13.2316_52.53,972186903,service,,0.000806
13.2316_52.53,13.2316_52.53,972186903,service,,0.000000
13.2316_52.53,13.2316_52.5297,972186903,service,,0.000300
13.2316_52.5297,13.2316_52.5297,972186903,service,,0.000000
13.2316_52.5297,13.2315_52.5297,972186903,service,,0.000100
13.2248_52.5426,13.2237_52.5428,979941388,service,,0.001118
13.2313_52.5349,13.2316_52.5356,982221212,service,Lagerweg,0.000762
13.2316_52.5356,13.2319_52.5362,982221212,service,Lagerweg,0.000671
13.2316_52.5286,13.2318_52.5286,985575959,service,,0.000200
13.2318_52.5286,13.232_52.5286,985575959,service,,0.000200
13.232_52.5286,13.2324_52.5286,985575959,service,,0.000400
13.2324_52.5286,13.2327_52.5285,985575959,service,,0.000316
13.2327_52.5285,13.2328_52.5285,985575959,service,,0.000100
13.2397_52.5288,13.2398_52.5288,993737528,service,,0.000100
13.2398_52.5288,13.2399_52.5288,993737528,service,,0.000100
13.2399_52.5288,13.24_52.5289,993737528,service,,0.000141
13.24_52.5289,13.2403_52.5293,993737528,service,,0.000500
13.2397_52.5291,13.2398_52.5291,993737531,service,,0.000100
13.2434_52.5421,13.2436_52.5421,994488839,service,,0.000200
13.2436_52.5421,13.2437_52.5423,994488839,service,,0.000224
13.2421_52.5393,13.2421_52.5392,1004916656,service,,0.000100
13.2421_52.5392,13.242_52.5391,1004916656,service,,0.000141
13.242_52.5391,13.242_52.5389,1004916656,service,,0.000200
13.242_52.5389,13.2419_52.5388,1004916656,service,,0.000141
13.2309_52.5462,13.2308_52.5463,1005385030,secondary,Daumstraße,0.000141
13.2308_52.5463,13.2307_52.5465,1005385030,secondary,Daumstraße,0.000224
13.2307_52.5465,13.2307_52.5465,1005385030,secondary,Daumstraße,0.000000
13.2307_52.5465,13.2306_52.5466,1005385030,secondary,Daumstraße,0.000141
13.2305_52.5466,13.2305_52.5467,1005385030,secondary,Daumstraße,0.000100
13.2305_52.5467,13.2304_52.5468,1005385030,secondary,Daumstraße,0.000141
13.2315_52.5458,13.2314_52.5458,1005385031,service,,0.000100
13.2314_52.5458,13.2313_52.5458,1005385031,service,,0.000100
13.232_52.5406,13.232_52.5406,1005461111,residential,Telegrafenweg,0.000000
13.232_52.5406,13.2321_52.5406,1005461111,residential,Telegrafenweg,0.000100
13.2321_52.5406,13.2322_52.5406,1005461111,residential,Telegrafenweg,0.000100
13.2312_52.5381,13.2312_52.5381,1009735853,service,,0.000000
13.2312_52.5381,13.231_52.5376,1009735853,service,,0.000539
13.2307_52.538,13.2306_52.5379,1009735854,service,,0.000141
13.2306_52.5379,13.2306_52.5377,1009735854,service,,0.000200
13.2299_52.538,13.2299_52.538,1009735855,service,,0.000000
13.2299_52.538,13.2299_52.5379,1009735855,service,,0.000100
13.2299_52.538,13.2301_52.5381,1319269650,secondary,Am Juliusturm,0.000224
13.2299_52.5379,13.23_52.5377,1009735855,service,,0.000224
13.23_52.5377,13.23_52.5376,1009735855,service,,0.000100
13.23_52.5376,13.2299_52.5373,1222264064,service,,0.000316
13.2323_52.5372,13.2323_52.5372,1009735889,service,,0.000000
13.2323_52.5372,13.2324_52.5371,1009735889,service,,0.000141
13.2323_52.5372,13.2321_52.5368,1009735900,service,Lagerweg,0.000447
13.2324_52.5371,13.2323_52.5368,1009735889,service,,0.000316
13.2321_52.5368,13.2321_52.5367,1009735890,service,,0.000100
13.2321_52.5368,13.2319_52.5362,1009735900,service,Lagerweg,0.000632
13.2321_52.5367,13.2322_52.5366,1009735890,service,,0.000141
13.2322_52.5366,13.2322_52.5365,1009735890,service,,0.000100
13.2315_52.5381,13.2315_52.538,1009735893,service,,0.000100
13.2315_52.5381,13.2314_52.5381,1009735895,service,,0.000100
13.2315_52.538,13.2314_52.5376,1009735893,service,,0.000412
13.2314_52.5376,13.2315_52.5376,1009735894,service,,0.000100
13.2315_52.5376,13.2319_52.5375,1009735894,service,,0.000412
13.2319_52.5381,13.2319_52.5381,1009735895,service,,0.000000
13.2319_52.5381,13.2317_52.5381,1009735895,service,,0.000200
13.2317_52.5381,13.2315_52.5381,1009735895,service,,0.000200
13.2314_52.5381,13.2312_52.5376,1009735901,service,Lagerweg,0.000539
13.233_52.5372,13.2335_52.537,1009735899,service,Lagerweg,0.000539
13.2287_52.5327,13.2281_52.5328,1009735909,service,,0.000608
13.2424_52.5435,13.2425_52.5435,1009735921,service,,0.000100
13.2425_52.5435,13.2425_52.5434,1009735921,service,,0.000100
13.2451_52.5284,13.2446_52.528,1009735959,service,,0.000640
13.2451_52.5284,13.2452_52.5283,1009735960,service,,0.000141
13.2446_52.528,13.2441_52.528,1009735959,service,,0.000500
13.2441_52.528,13.2438_52.5282,1009735959,service,,0.000361
13.2438_52.5287,13.2443_52.5288,1009735960,service,,0.000510
13.2443_52.5288,13.2451_52.5284,1009735960,service,,0.000894
13.2401_52.5357,13.2398_52.5352,1009735969,service,,0.000583
13.2398_52.5352,13.2399_52.5352,1009735969,service,,0.000100
13.2399_52.5352,13.2399_52.5351,1009735969,service,,0.000100
13.2399_52.5351,13.2408_52.5349,1009735969,service,,0.000922
13.2408_52.5349,13.2409_52.5349,1009735969,service,,0.000100
13.2404_52.5342,13.2399_52.5343,1009735970,service,,0.000510
13.2399_52.5343,13.2398_52.5343,1009735970,service,,0.000100
13.2398_52.5343,13.2394_52.5341,1009735970,service,,0.000447
13.2394_52.5341,13.2393_52.5341,1009735970,service,,0.000100
13.2393_52.5341,13.239_52.5341,1009735970,service,,0.000300
13.239_52.5341,13.2388_52.5341,1009735970,service,,0.000200
13.2388_52.5341,13.2386_52.5342,1009735970,service,,0.000224
13.2386_52.5342,13.2384_52.5343,1009735970,service,,0.000224
13.2384_52.5343,13.2384_52.5344,1009735970,service,,0.000100
13.2384_52.5344,13.2383_52.5344,1009735970,service,,0.000100
13.2383_52.5344,13.2382_52.5346,1009735970,service,,0.000224
13.2382_52.5346,13.2382_52.5347,1009735970,service,,0.000100
13.2382_52.5347,13.2383_52.5349,1009735970,service,,0.000224
13.2383_52.5349,13.2384_52.535,1009735970,service,,0.000141
13.2384_52.535,13.2385_52.5351,1009735970,service,,0.000141
13.2385_52.5351,13.2387_52.5352,1009735970,service,,0.000224
13.2387_52.5352,13.239_52.5352,1009735970,service,,0.000300
13.239_52.5352,13.2392_52.5352,1009735970,service,,0.000200
13.2392_52.5352,13.2395_52.5352,1009735970,service,,0.000300
13.2395_52.5352,13.2397_52.5351,1009735970,service,,0.000224
13.2397_52.5351,13.2398_52.535,1009735970,service,,0.000141
13.2398_52.535,13.2399_52.535,1009735970,service,,0.000100
13.2399_52.535,13.24_52.5348,1009735970,service,,0.000224
13.24_52.5348,13.2401_52.5347,1009735970,service,,0.000141
13.2401_52.5347,13.2406_52.5346,1009735970,service,,0.000510
13.2406_52.5346,13.2408_52.5346,1009735970,service,,0.000200
13.242_52.5342,13.2428_52.5341,1009735976,service,,0.000806
13.2429_52.5439,13.2429_52.544,1057136947,service,,0.000100
13.2476_52.5378,13.2469_52.5378,1057136950,service,,0.000700
13.2463_52.5316,13.2459_52.5317,1057136953,service,,0.000412
13.2459_52.5317,13.2454_52.5318,1091857241,service,,0.000510
13.2467_52.5315,13.2467_52.5315,1057136954,service,,0.000000
13.2467_52.5315,13.2466_52.5316,1057136954,service,,0.000141
13.2215_52.5313,13.2218_52.5313,1059375061,service,,0.000300
13.222_52.5316,13.222_52.5316,1059375071,service,,0.000000
13.222_52.5316,13.2221_52.532,1059375071,service,,0.000412
13.2221_52.532,13.2224_52.5321,1059375071,service,,0.000316
13.2243_52.5311,13.2238_52.5313,1059375078,service,,0.000539
13.2243_52.5311,13.2243_52.5313,1059375079,service,,0.000200
13.2238_52.5313,13.2237_52.5313,1059375078,service,,0.000100
13.2237_52.5313,13.2238_52.5315,1059375078,service,,0.000224
13.2238_52.5315,13.2241_52.5317,1059375078,service,,0.000361
13.2211_52.5322,13.2209_52.5314,1059375138,service,,0.000825
13.2176_52.5314,13.218_52.5314,1059375169,service,,0.000400
13.2235_52.54,13.2236_52.54,1065093229,service,,0.000100
13.2236_52.54,13.2241_52.54,1065093229,service,,0.000500
13.2241_52.54,13.2241_52.5395,1065093229,service,,0.000500
13.228_52.5384,13.2281_52.5384,1065093230,service,,0.000100
13.2281_52.5384,13.2282_52.5383,1065093232,service,,0.000141
13.2282_52.5383,13.2283_52.5383,1065093231,service,,0.000100
13.2283_52.5383,13.2286_52.5382,1065093231,service,,0.000316
13.2273_52.5384,13.2277_52.5383,1065093233,service,,0.000412
13.2277_52.5383,13.2279_52.5383,1065093233,service,,0.000200
13.2279_52.5383,13.228_52.5384,1065093233,service,,0.000141
13.2262_52.5391,13.2262_52.5394,1065093235,service,,0.000300
13.2262_52.5394,13.2262_52.5397,1065093235,service,,0.000300
13.2262_52.5397,13.2261_52.5401,1065093235,service,,0.000412
13.2261_52.5401,13.2261_52.5406,1065093235,service,,0.000500
13.2243_52.5402,13.2242_52.5402,1065093236,service,,0.000100
13.2223_52.5409,13.2216_52.5409,1065093244,service,,0.000700
13.2216_52.5409,13.2211_52.5408,1065093244,service,,0.000510
13.2211_52.5408,13.2211_52.5407,1065093244,service,,0.000100
13.2195_52.5409,13.2195_52.5408,1065518455,service,,0.000100
13.2195_52.5409,13.2194_52.5409,1203845205,service,,0.000100
13.2195_52.5408,13.2194_52.5408,1065518455,service,,0.000100
13.2194_52.5408,13.2194_52.5408,1065518455,service,,0.000000
13.2194_52.5408,13.2193_52.5408,1065518455,service,,0.000100
13.2193_52.5408,13.219_52.5408,1065518455,service,,0.000300
13.219_52.5408,13.2189_52.5408,1065518455,service,,0.000100
13.2336_52.5295,13.2337_52.5296,1091857218,service,,0.000141
13.2337_52.5296,13.2337_52.5296,1091857218,service,,0.000000
13.2337_52.5296,13.2343_52.5296,1091857218,service,,0.000600
13.2343_52.5296,13.2343_52.5296,1091857218,service,,0.000000
13.2343_52.5296,13.2344_52.5296,1091857218,service,,0.000100
13.2344_52.5296,13.2343_52.5294,1091857218,service,,0.000224
13.237_52.5314,13.237_52.5314,1091857230,service,,0.000000
13.237_52.5314,13.2371_52.5314,1091857230,service,,0.000100
13.2371_52.5314,13.2372_52.5315,1091857230,service,,0.000141
13.2372_52.5315,13.2372_52.5315,1091857230,service,,0.000000
13.2372_52.5315,13.2376_52.5318,1091857230,service,,0.000500
13.2376_52.5318,13.2381_52.5322,1091857230,service,,0.000640
13.2381_52.5322,13.2374_52.5324,1091857230,service,,0.000728
13.2374_52.5324,13.2365_52.5328,1091857230,service,,0.000985
13.2365_52.5328,13.2364_52.5326,1091857230,service,,0.000224
13.2364_52.5326,13.2366_52.5323,1091857230,service,,0.000361
13.2366_52.5323,13.2372_52.532,1091857230,service,,0.000671
13.2372_52.532,13.237_52.5318,1091857230,service,,0.000283
13.237_52.5318,13.2372_52.5315,1091857230,service,,0.000361
13.2382_52.5315,13.2381_52.5315,1091857231,service,,0.000100
13.2381_52.5315,13.238_52.5315,1091857231,service,,0.000100
13.238_52.5315,13.2372_52.5312,1091857231,service,,0.000854
13.2372_52.5312,13.2374_52.531,1091857231,service,,0.000283
13.2374_52.531,13.2374_52.5309,1091857231,service,,0.000100
13.2374_52.5309,13.238_52.5308,1091857231,service,,0.000608
13.2454_52.5318,13.2454_52.5318,1091857241,service,,0.000000
13.2454_52.5318,13.2458_52.5327,1091857241,service,,0.000985
13.2458_52.5327,13.2459_52.533,1091857241,service,,0.000316
13.2459_52.533,13.2458_52.533,1091857241,service,,0.000100
13.2458_52.533,13.2454_52.5331,1091857241,service,,0.000412
13.2454_52.5331,13.245_52.532,1091857241,service,,0.001170
13.245_52.532,13.245_52.532,1091857241,service,,0.000000
13.245_52.532,13.2449_52.532,1091857241,service,,0.000100
13.2449_52.532,13.2443_52.5321,1091857241,service,,0.000608
13.2443_52.5321,13.2441_52.5321,1091857241,service,,0.000200
13.2441_52.5321,13.2428_52.5323,1091857241,service,,0.001315
13.2468_52.5349,13.2467_52.5348,1091857270,service,,0.000141
13.2467_52.5348,13.2466_52.5347,1091857270,service,,0.000141
13.2466_52.5347,13.2465_52.5345,1091857270,service,,0.000224
13.2465_52.5345,13.2464_52.5342,1091857270,service,,0.000316
13.2464_52.5342,13.2463_52.5342,1091857270,service,,0.000100
13.2463_52.5342,13.2463_52.5342,1091857270,service,,0.000000
13.2463_52.5342,13.2462_52.5343,1091857270,service,,0.000141
13.2462_52.5343,13.246_52.5341,1091857270,service,,0.000283
13.246_52.5341,13.2454_52.5331,1091857270,service,,0.001166
13.2468_52.534,13.2468_52.534,1091857271,service,,0.000000
13.2468_52.534,13.2467_52.534,1091857271,service,,0.000100
13.2467_52.534,13.2465_52.5335,1091857271,service,,0.000539
13.2449_52.5364,13.2448_52.5364,1124121426,service,,0.000100
13.2448_52.5364,13.2441_52.5366,1124121426,service,,0.000728
13.2441_52.5366,13.244_52.5366,1124121426,service,,0.000100
13.244_52.5366,13.244_52.5365,1124121426,service,,0.000100
13.244_52.5365,13.244_52.5365,1124121426,service,,0.000000
13.244_52.5365,13.244_52.5364,1124121426,service,,0.000100
13.244_52.5364,13.2441_52.5364,1124121426,service,,0.000100
13.2441_52.5364,13.2445_52.5363,1124121426,service,,0.000412
13.2445_52.5363,13.2447_52.5363,1124121426,service,,0.000200
13.2447_52.5363,13.2449_52.5364,1124121426,service,,0.000224
13.2407_52.5439,13.2408_52.5439,1200830589,service,,0.000100
13.2408_52.5439,13.2409_52.5438,1200830589,service,,0.000141
13.2409_52.5438,13.2412_52.5438,1200831526,service,,0.000300
13.2406_52.5432,13.2404_52.5435,1200831515,service,,0.000361
13.2404_52.5435,13.2403_52.5436,1200831515,service,,0.000141
13.2412_52.5438,13.2415_52.5438,1200831526,service,,0.000300
13.2207_52.5409,13.2204_52.5408,1200943223,service,,0.000316
13.2204_52.5408,13.2203_52.5408,1200943223,service,,0.000100
13.2275_52.5441,13.2275_52.5442,1203838977,service,,0.000100
13.2287_52.542,13.2287_52.542,1203841269,service,,0.000000
13.2287_52.542,13.2286_52.5421,1203841270,service,,0.000141
13.2286_52.5421,13.2285_52.5421,1203841270,service,,0.000100
13.2259_52.5424,13.2259_52.5424,1203841271,service,,0.000000
13.2259_52.5423,13.2259_52.5424,1203841273,service,,0.000100
13.2259_52.5423,13.2259_52.5422,1203841278,service,,0.000100
13.2255_52.5424,13.2254_52.5425,1203841277,service,,0.000141
13.2254_52.5425,13.2248_52.5426,1203841277,service,,0.000608
13.2213_52.5423,13.221_52.5424,1203845201,service,,0.000316
13.2213_52.5423,13.2214_52.5426,1203845202,service,,0.000316
13.2219_52.5422,13.2213_52.5423,1203845202,service,,0.000608
13.2214_52.5426,13.2224_52.5425,1203845202,service,,0.001005
13.222_52.542,13.2221_52.5422,1203845203,service,,0.000224
13.2221_52.5422,13.2219_52.5422,1203845203,service,,0.000200
13.2194_52.5409,13.2189_52.5409,1203845205,service,,0.000500
13.2189_52.5409,13.2188_52.5409,1203845205,service,,0.000100
13.2194_52.5413,13.2194_52.5409,1203845206,service,,0.000400
13.2188_52.5413,13.2189_52.5409,1203845207,service,,0.000412
13.2381_52.529,13.2381_52.529,1203852475,service,,0.000000
13.2381_52.529,13.2381_52.5289,1203852475,service,,0.000100
13.2381_52.5288,13.2381_52.5288,1203852477,service,,0.000000
13.2381_52.5288,13.2382_52.5289,1203852477,service,,0.000141
13.2353_52.5413,13.2355_52.541,1204064732,service,,0.000361
13.241_52.542,13.241_52.5419,1204064733,service,,0.000100
13.241_52.5419,13.241_52.5419,1204064733,service,,0.000000
13.241_52.5419,13.2411_52.5419,1204064733,service,,0.000100
13.2411_52.5419,13.2418_52.5421,1204064733,service,,0.000728
13.241_52.5379,13.2409_52.5379,1209997914,service,,0.000100
13.241_52.5379,13.2409_52.538,1222264076,service,,0.000141
13.2409_52.5379,13.2409_52.5379,1209997914,service,,0.000000
13.2409_52.5379,13.2408_52.5377,1209997914,service,,0.000224
13.2408_52.5377,13.2408_52.5377,1209997914,service,,0.000000
13.2408_52.5377,13.2407_52.5377,1209997914,service,,0.000100
13.2407_52.5377,13.2407_52.5377,1209997914,service,,0.000000
13.2407_52.5377,13.2406_52.5377,1209997914,service,,0.000100
13.2406_52.5377,13.2406_52.5377,1209997914,service,,0.000000
13.2198_52.5405,13.2199_52.5405,1210497640,service,,0.000100
13.2217_52.5406,13.2212_52.5405,1210497634,service,,0.000510
13.2186_52.5399,13.2186_52.5401,1210497638,service,,0.000200
